"","gender","race","education","state","age","employment","people_in_each_state","number_in_cell","cell_prop_of_division_total"
"7676","Male","Others","Undergraduates or similar degree","UT","Age_45-59","employed",4301,241,0.0560334805859103
"7677","Male","Others","Undergraduates or similar degree","UT","Age_45-59","unemployed",4301,29,0.00674261799581493
"7678","Male","Others","Undergraduates or similar degree","UT","Age_60-74","employed",4301,95,0.0220878865380144
"7679","Male","Others","Undergraduates or similar degree","UT","Age_60-74","unemployed",4301,118,0.0274354801209021
"7680","Male","Others","Undergraduates or similar degree","UT","Age_75+","employed",4301,8,0.00186003255056963
"7681","Male","Others","Undergraduates or similar degree","UT","Age_75+","unemployed",4301,62,0.0144152522669147
"7682","Female","Asian","Graduates or higher degree","VA","Age_18-29","employed",12936,3,0.00023191094619666
"7683","Female","Asian","Graduates or higher degree","VA","Age_18-29","unemployed",12936,2,0.00015460729746444
"7684","Female","Asian","Graduates or higher degree","VA","Age_30-44","employed",12936,37,0.00286023500309215
"7685","Female","Asian","Graduates or higher degree","VA","Age_30-44","unemployed",12936,12,0.000927643784786642
"7686","Female","Asian","Graduates or higher degree","VA","Age_45-59","employed",12936,19,0.00146876932591218
"7687","Female","Asian","Graduates or higher degree","VA","Age_45-59","unemployed",12936,6,0.000463821892393321
"7688","Female","Asian","Graduates or higher degree","VA","Age_60-74","employed",12936,9,0.000695732838589981
"7689","Female","Asian","Graduates or higher degree","VA","Age_75+","unemployed",12936,2,0.00015460729746444
"7690","Female","Asian","Highschool","VA","Age_18-29","employed",12936,8,0.000618429189857761
"7691","Female","Asian","Highschool","VA","Age_18-29","unemployed",12936,3,0.00023191094619666
"7692","Female","Asian","Highschool","VA","Age_30-44","employed",12936,10,0.000773036487322202
"7693","Female","Asian","Highschool","VA","Age_30-44","unemployed",12936,4,0.000309214594928881
"7694","Female","Asian","Highschool","VA","Age_45-59","employed",12936,24,0.00185528756957328
"7695","Female","Asian","Highschool","VA","Age_45-59","unemployed",12936,7,0.000541125541125541
"7696","Female","Asian","Highschool","VA","Age_60-74","employed",12936,8,0.000618429189857761
"7697","Female","Asian","Highschool","VA","Age_60-74","unemployed",12936,11,0.000850340136054422
"7698","Female","Asian","Highschool","VA","Age_75+","unemployed",12936,12,0.000927643784786642
"7699","Female","Asian","Less than highschool","VA","Age_18-29","employed",12936,1,7.73036487322202e-05
"7700","Female","Asian","Less than highschool","VA","Age_30-44","employed",12936,2,0.00015460729746444
"7701","Female","Asian","Less than highschool","VA","Age_45-59","employed",12936,2,0.00015460729746444
"7702","Female","Asian","Less than highschool","VA","Age_45-59","unemployed",12936,3,0.00023191094619666
"7703","Female","Asian","Less than highschool","VA","Age_60-74","employed",12936,2,0.00015460729746444
"7704","Female","Asian","Less than highschool","VA","Age_60-74","unemployed",12936,10,0.000773036487322202
"7705","Female","Asian","Less than highschool","VA","Age_75+","unemployed",12936,7,0.000541125541125541
"7706","Female","Asian","Undergraduates or similar degree","VA","Age_18-29","employed",12936,33,0.00255102040816327
"7707","Female","Asian","Undergraduates or similar degree","VA","Age_18-29","unemployed",12936,17,0.00131416202844774
"7708","Female","Asian","Undergraduates or similar degree","VA","Age_30-44","employed",12936,44,0.00340136054421769
"7709","Female","Asian","Undergraduates or similar degree","VA","Age_30-44","unemployed",12936,14,0.00108225108225108
"7710","Female","Asian","Undergraduates or similar degree","VA","Age_45-59","employed",12936,56,0.00432900432900433
"7711","Female","Asian","Undergraduates or similar degree","VA","Age_45-59","unemployed",12936,12,0.000927643784786642
"7712","Female","Asian","Undergraduates or similar degree","VA","Age_60-74","employed",12936,19,0.00146876932591218
"7713","Female","Asian","Undergraduates or similar degree","VA","Age_60-74","unemployed",12936,13,0.00100494743351886
"7714","Female","Asian","Undergraduates or similar degree","VA","Age_75+","unemployed",12936,11,0.000850340136054422
"7715","Female","Black","Graduates or higher degree","VA","Age_18-29","employed",12936,9,0.000695732838589981
"7716","Female","Black","Graduates or higher degree","VA","Age_30-44","employed",12936,47,0.00363327149041435
"7717","Female","Black","Graduates or higher degree","VA","Age_30-44","unemployed",12936,2,0.00015460729746444
"7718","Female","Black","Graduates or higher degree","VA","Age_45-59","employed",12936,39,0.00301484230055659
"7719","Female","Black","Graduates or higher degree","VA","Age_45-59","unemployed",12936,2,0.00015460729746444
"7720","Female","Black","Graduates or higher degree","VA","Age_60-74","employed",12936,13,0.00100494743351886
"7721","Female","Black","Graduates or higher degree","VA","Age_60-74","unemployed",12936,16,0.00123685837971552
"7722","Female","Black","Graduates or higher degree","VA","Age_75+","unemployed",12936,8,0.000618429189857761
"7723","Female","Black","Highschool","VA","Age_18-29","employed",12936,45,0.00347866419294991
"7724","Female","Black","Highschool","VA","Age_18-29","unemployed",12936,31,0.00239641311069883
"7725","Female","Black","Highschool","VA","Age_30-44","employed",12936,29,0.00224180581323438
"7726","Female","Black","Highschool","VA","Age_30-44","unemployed",12936,24,0.00185528756957328
"7727","Female","Black","Highschool","VA","Age_45-59","employed",12936,68,0.00525664811379097
"7728","Female","Black","Highschool","VA","Age_45-59","unemployed",12936,33,0.00255102040816327
"7729","Female","Black","Highschool","VA","Age_60-74","employed",12936,23,0.00177798392084106
"7730","Female","Black","Highschool","VA","Age_60-74","unemployed",12936,58,0.00448361162646877
"7731","Female","Black","Highschool","VA","Age_75+","employed",12936,2,0.00015460729746444
"7732","Female","Black","Highschool","VA","Age_75+","unemployed",12936,49,0.00378787878787879
"7733","Female","Black","Less than highschool","VA","Age_18-29","unemployed",12936,2,0.00015460729746444
"7734","Female","Black","Less than highschool","VA","Age_30-44","employed",12936,1,7.73036487322202e-05
"7735","Female","Black","Less than highschool","VA","Age_45-59","employed",12936,1,7.73036487322202e-05
"7736","Female","Black","Less than highschool","VA","Age_45-59","unemployed",12936,3,0.00023191094619666
"7737","Female","Black","Less than highschool","VA","Age_60-74","employed",12936,4,0.000309214594928881
"7738","Female","Black","Less than highschool","VA","Age_60-74","unemployed",12936,12,0.000927643784786642
"7739","Female","Black","Less than highschool","VA","Age_75+","unemployed",12936,10,0.000773036487322202
"7740","Female","Black","Undergraduates or similar degree","VA","Age_18-29","employed",12936,107,0.00827149041434756
"7741","Female","Black","Undergraduates or similar degree","VA","Age_18-29","unemployed",12936,34,0.00262832405689549
"7742","Female","Black","Undergraduates or similar degree","VA","Age_30-44","employed",12936,109,0.008426097711812
"7743","Female","Black","Undergraduates or similar degree","VA","Age_30-44","unemployed",12936,18,0.00139146567717996
"7744","Female","Black","Undergraduates or similar degree","VA","Age_45-59","employed",12936,105,0.00811688311688312
"7745","Female","Black","Undergraduates or similar degree","VA","Age_45-59","unemployed",12936,20,0.0015460729746444
"7746","Female","Black","Undergraduates or similar degree","VA","Age_60-74","employed",12936,43,0.00332405689548547
"7747","Female","Black","Undergraduates or similar degree","VA","Age_60-74","unemployed",12936,67,0.00517934446505875
"7748","Female","Black","Undergraduates or similar degree","VA","Age_75+","employed",12936,2,0.00015460729746444
"7749","Female","Black","Undergraduates or similar degree","VA","Age_75+","unemployed",12936,19,0.00146876932591218
"7750","Female","Others","Graduates or higher degree","VA","Age_18-29","employed",12936,68,0.00525664811379097
"7751","Female","Others","Graduates or higher degree","VA","Age_18-29","unemployed",12936,9,0.000695732838589981
"7752","Female","Others","Graduates or higher degree","VA","Age_30-44","employed",12936,227,0.017547928262214
"7753","Female","Others","Graduates or higher degree","VA","Age_30-44","unemployed",12936,37,0.00286023500309215
"7754","Female","Others","Graduates or higher degree","VA","Age_45-59","employed",12936,225,0.0173933209647495
"7755","Female","Others","Graduates or higher degree","VA","Age_45-59","unemployed",12936,40,0.00309214594928881
"7756","Female","Others","Graduates or higher degree","VA","Age_60-74","employed",12936,113,0.00873531230674088
"7757","Female","Others","Graduates or higher degree","VA","Age_60-74","unemployed",12936,105,0.00811688311688312
"7758","Female","Others","Graduates or higher degree","VA","Age_75+","employed",12936,6,0.000463821892393321
"7759","Female","Others","Graduates or higher degree","VA","Age_75+","unemployed",12936,47,0.00363327149041435
"7760","Female","Others","Highschool","VA","Age_18-29","employed",12936,148,0.0114409400123686
"7761","Female","Others","Highschool","VA","Age_18-29","unemployed",12936,103,0.00796227581941868
"7762","Female","Others","Highschool","VA","Age_30-44","employed",12936,134,0.0103586889301175
"7763","Female","Others","Highschool","VA","Age_30-44","unemployed",12936,68,0.00525664811379097
"7764","Female","Others","Highschool","VA","Age_45-59","employed",12936,204,0.0157699443413729
"7765","Female","Others","Highschool","VA","Age_45-59","unemployed",12936,125,0.00966295609152752
"7766","Female","Others","Highschool","VA","Age_60-74","employed",12936,114,0.0088126159554731
"7767","Female","Others","Highschool","VA","Age_60-74","unemployed",12936,261,0.0201762523191095
"7768","Female","Others","Highschool","VA","Age_75+","employed",12936,8,0.000618429189857761
"7769","Female","Others","Highschool","VA","Age_75+","unemployed",12936,266,0.0205627705627706
"7770","Female","Others","Less than highschool","VA","Age_18-29","employed",12936,5,0.000386518243661101
"7771","Female","Others","Less than highschool","VA","Age_18-29","unemployed",12936,6,0.000463821892393321
"7772","Female","Others","Less than highschool","VA","Age_30-44","employed",12936,16,0.00123685837971552
"7773","Female","Others","Less than highschool","VA","Age_30-44","unemployed",12936,13,0.00100494743351886
"7774","Female","Others","Less than highschool","VA","Age_45-59","employed",12936,16,0.00123685837971552
"7775","Female","Others","Less than highschool","VA","Age_45-59","unemployed",12936,7,0.000541125541125541
"7776","Female","Others","Less than highschool","VA","Age_60-74","employed",12936,7,0.000541125541125541
"7777","Female","Others","Less than highschool","VA","Age_60-74","unemployed",12936,25,0.0019325912183055
"7778","Female","Others","Less than highschool","VA","Age_75+","employed",12936,1,7.73036487322202e-05
"7779","Female","Others","Less than highschool","VA","Age_75+","unemployed",12936,47,0.00363327149041435
"7780","Female","Others","Undergraduates or similar degree","VA","Age_18-29","employed",12936,459,0.0354823747680891
"7781","Female","Others","Undergraduates or similar degree","VA","Age_18-29","unemployed",12936,166,0.0128324056895485
"7782","Female","Others","Undergraduates or similar degree","VA","Age_30-44","employed",12936,450,0.0347866419294991
"7783","Female","Others","Undergraduates or similar degree","VA","Age_30-44","unemployed",12936,123,0.00950834879406308
"7784","Female","Others","Undergraduates or similar degree","VA","Age_45-59","employed",12936,563,0.04352195423624
"7785","Female","Others","Undergraduates or similar degree","VA","Age_45-59","unemployed",12936,161,0.0124458874458874
"7786","Female","Others","Undergraduates or similar degree","VA","Age_60-74","employed",12936,245,0.0189393939393939
"7787","Female","Others","Undergraduates or similar degree","VA","Age_60-74","unemployed",12936,388,0.0299938157081014
"7788","Female","Others","Undergraduates or similar degree","VA","Age_75+","employed",12936,13,0.00100494743351886
"7789","Female","Others","Undergraduates or similar degree","VA","Age_75+","unemployed",12936,206,0.0159245516388374
"7790","Male","Asian","Graduates or higher degree","VA","Age_18-29","employed",12936,9,0.000695732838589981
"7791","Male","Asian","Graduates or higher degree","VA","Age_18-29","unemployed",12936,1,7.73036487322202e-05
"7792","Male","Asian","Graduates or higher degree","VA","Age_30-44","employed",12936,43,0.00332405689548547
"7793","Male","Asian","Graduates or higher degree","VA","Age_30-44","unemployed",12936,1,7.73036487322202e-05
"7794","Male","Asian","Graduates or higher degree","VA","Age_45-59","employed",12936,26,0.00200989486703772
"7795","Male","Asian","Graduates or higher degree","VA","Age_45-59","unemployed",12936,3,0.00023191094619666
"7796","Male","Asian","Graduates or higher degree","VA","Age_60-74","employed",12936,11,0.000850340136054422
"7797","Male","Asian","Graduates or higher degree","VA","Age_60-74","unemployed",12936,4,0.000309214594928881
"7798","Male","Asian","Graduates or higher degree","VA","Age_75+","employed",12936,1,7.73036487322202e-05
